id;fachrichtung;modul_id;thema;typ;frage;option_a;option_b;option_c;option_d;antwort;erklaerung;schwierigkeit;quelle
ALLE-WISO-193;ALLE;WISO;Recht;SC;Was ist das Jugendarbeitsschutzgesetz?;Schutz für Rentner;Besondere Schutzregeln für Azubis unter 18;Steuergesetz;;b;Regelt u.a. Arbeitszeiten und Pausen für Jugendliche.;leicht;IHK
ALLE-WISO-194;ALLE;WISO;Versicherung;SC;Was ist die Krankenversicherung?;Zahlt bei Diebstahl;Absicherung der Heilkosten bei Krankheit;Lebensversicherung;;b;Pflichtversicherung in Deutschland.;leicht;IHK
ALLE-WISO-195;ALLE;WISO;Marketing;SC;Was ist Benchmarking?;Preissenkung;Vergleich der eigenen Leistung mit dem Branchenbesten;Mitarbeiterführung;;b;Dient der kontinuierlichen Verbesserung.;mittel;Zusatz
ALLE-WISO-196;ALLE;WISO;Organisation;SC;Was ist die Stabstellenorganisation?;Nur Hierarchie;Einliniensystem mit beratenden Experten-Stellen;Ein Team ohne Chef;;b;Stäbe haben meist keine Weisungsbefugnis.;mittel;Zusatz
ALLE-WISO-197;ALLE;WISO;Analyse;SC;Was ist die SWOT-Analyse?;Gewinnberechnung;Analyse von Stärken, Schwächen, Chancen und Risiken;Lager-Check;;b;Wichtiges Werkzeug der strategischen Planung.;mittel;Zusatz
ALLE-WISO-198;ALLE;WISO;Recht;SC;Was ist die gesetzliche Kündigungsfrist?;Immer 1 Jahr;In der Regel 4 Wochen zum 15. oder Monatsende;Gibt es nicht;;b;Verlängert sich je nach Betriebszugehörigkeit (für den AG).;mittel;Zusatz
ALLE-WISO-199;ALLE;WISO;Marketing;SC;Was ist die Corporate Identity?;Logo-Design;Das gesamte Selbstverständnis und Auftreten einer Firma;Der Firmenname;;b;Beinhaltet Design, Verhalten und Kommunikation.;mittel;Zusatz
ALLE-WISO-200;ALLE;WISO;Recht;SC;Was ist die Berufsschulpflicht?;Freiwillig;Pflicht zum Besuch der Berufsschule während der Ausbildung;Nur für Abiturienten;;b;Teil des dualen Ausbildungssystems.;leicht;Zusatz
ALLE-WISO-201;ALLE;WISO;Organisation;SC;Was ist eine Linienorganisation?;Netzstruktur;Hierarchisches System mit klaren Befehlswegen;Ein Team ohne Chef;;b;Jeder Mitarbeiter hat genau einen Vorgesetzten.;leicht;Zusatz
ALLE-WISO-202;ALLE;WISO;Marketing;SC;Was ist die Preis-Absatz-Funktion?;Gewinnberechnung;Zusammenhang zwischen Preis und nachgefragter Menge;Lohnabrechnung;;b;Zeigt, wie Kunden auf Preisänderungen reagieren.;schwer;Zusatz
ALLE-WISO-203;ALLE;WISO;Finanzen;SC;Was ist die Abschreibung (AfA)?;Gewinnsteigerung;Erfassung der Wertminderung von Anlagegütern;Kreditaufnahme;;b;Mindert den steuerlichen Gewinn.;mittel;Zusatz
ALLE-WISO-204;ALLE;WISO;Recht;SC;Was ist die Fürsorgepflicht des Arbeitgebers?;Mitarbeiter kündigen;Pflicht, Leben und Gesundheit der Mitarbeiter zu schützen;Gewinn maximieren;;b;Gesetzliche Nebenpflicht aus dem Arbeitsvertrag.;leicht;Zusatz
ALLE-WISO-205;ALLE;WISO;Recht;SC;Was ist die Nachfrist?;Kündigungsfrist;Zusätzliche Zeit zur Erfüllung einer Leistung;Zahlungspause;;b;Voraussetzung für Rücktritt oder Schadenersatz.;leicht;Zusatz
ALLE-WISO-206;ALLE;WISO;Recht;SC;Was ist die Vertragsfreiheit?;Keine Verträge;Recht, Verträge mit beliebigem Partner und Inhalt zu schließen;Gesetzlicher Zwang;;b;Grundpfeiler des deutschen Privatrechts.;leicht;Zusatz
ALLE-WISO-207;ALLE;WISO;Organisation;SC;Was ist eine Einlinienorganisation?;Team ohne Chef;Jeder Mitarbeiter hat nur einen direkten Vorgesetzten;Mehrere Chefs;;b;Einfache Struktur, aber lange Dienstwege.;leicht;Zusatz
ALLE-WISO-208;ALLE;WISO;Finanzen;SC;Was ist die Bilanz?;Gehaltszettel;Gegenüberstellung von Vermögen und Kapital;Kundenliste;;b;Wird zum Ende des Geschäftsjahres erstellt.;mittel;Zusatz
ALLE-WISO-209;ALLE;WISO;Marketing;SC;Was ist Marktforschung?;Produktion;Systematische Untersuchung der Gegebenheiten am Markt;Preissenkung;;b;Dient der Absicherung unternehmerischer Entscheidungen.;mittel;Zusatz
ALLE-WISO-210;ALLE;WISO;Versicherung;SC;Was ist die Sozialversicherung?;Private Vorsorge;Gesetzliches Versicherungssystem für alle Arbeitnehmer;Steuerklasse;;b;Besteht aus 5 Säulen (Rente, Kranken, Arbeitslosen, Pflege, Unfall).;leicht;Zusatz
ALLE-WISO-211;ALLE;WISO;Kalkulation;SC;Was ist der Listeneinkaufspreis?;Endpreis für Kunden;Preis des Lieferanten ohne Abzüge (Rabatt/Skonto);Preis inklusive MwSt.;;b;Ausgangspunkt der Handelskalkulation.;mittel;Zusatz
ALLE-WISO-212;ALLE;WISO;Personal;SC;Was ist das Assessment-Center?;Ein Bürogebäude;Auswahlverfahren für Bewerber durch Tests/Übungen;Ein Fitnessstudio;;b;Dient der Einschätzung von Kompetenzen und Soft Skills.;mittel;Zusatz
ALLE-WISO-213;ALLE;WISO;Kosten;SC;Was ist Kalkulatorischer Unternehmerlohn?;Echter Lohn;Angenommener Lohn des Inhabers für die Kostenrechnung;Steuererstattung;;b;Wichtig bei Einzelunternehmen zur Preisbildung.;schwer;Zusatz
ALLE-WISO-214;ALLE;WISO;Recht;SC;Was ist ein Fernabsatzvertrag?;Vertrag im Büro;Vertrag über Internet, Telefon oder Post;Mündlicher Vertrag;;b;Beinhaltet meist ein 14-tägiges Widerrufsrecht.;leicht;Zusatz
ALLE-WISO-215;ALLE;WISO;Recht;SC;Was ist ein Werkunternehmer?;Ein Angestellter;Derjenige, der die Herstellung eines Werkes schuldet;Ein Kunde;;b;Begriff aus dem Werkvertragsrecht.;mittel;Zusatz
ALLE-WISO-216;ALLE;WISO;Wirtschaft;SC;Was ist die Liquidität 1. Grades?;Gesamtvermögen;Verhältnis von Barbeständen zu kurzfristigen Schulden;Kreditlimit;;b;Auch 'Barliquidität' genannt.;schwer;Zusatz
ALLE-WISO-217;ALLE;WISO;Marketing;SC;Was ist Product Placement?;Lagerhaltung;Gezielte Platzierung von Produkten in Medien;Rabattaktion;;b;Teil der Kommunikationspolitik.;leicht;Zusatz
ALLE-WISO-218;ALLE;WISO;Arbeitsrecht;SC;Wann beginnt der Kündigungsschutz (KSchG)?;Ab Tag 1;Nach 6 Monaten ohne Unterbrechung im Betrieb;Nach 2 Jahren;;b;Gilt nur in Betrieben mit mehr als 10 Mitarbeitern.;mittel;Zusatz
ALLE-WISO-219;ALLE;WISO;Recht;SC;Was ist eine Mahnsperre?;Zahlungspflicht;Vorübergehende Aussetzung des Mahnverfahrens;Konto-Sperre;;b;Oft bei Klärung von Reklamationen.;leicht;Zusatz
ALLE-WISO-220;ALLE;WISO;Arbeitsrecht;SC;Was ist ein einfaches Arbeitszeugnis?;Bewertung der Leistung;Bestätigung über Art und Dauer der Tätigkeit;Ein Empfehlungsschreiben;;b;Enthält keine Leistungsbeurteilung.;leicht;Zusatz
ALLE-WISO-221;ALLE;WISO;Organisation;SC;Was ist Lean Management?;Mehr Personal;Vermeidung von Verschwendung in allen Prozessen;Preiserhöhung;;b;Ziel ist maximale Effizienz.;mittel;Zusatz
ALLE-WISO-222;ALLE;WISO;Personal;SC;Was ist Personalbedarfsplanung?;Kündigungswelle;Ermittlung der benötigten Mitarbeiteranzahl/-qualität;Lohnabrechnung;;b;Vorausschauende Planung der Belegschaft.;mittel;Zusatz
ALLE-WISO-223;ALLE;WISO;Marketing;SC;Was ist das AIDA-Modell?;Versicherungstyp;Werbewirkungsprinzip (Attention, Interest, Desire, Action);Gewinnberechnung;;b;Beschreibt die Phasen bis zum Kaufabschluss.;mittel;Zusatz
ALLE-WISO-224;ALLE;WISO;Recht;SC;Was regelt das JArbSchG?;Rentenalter;Schutz von Jugendlichen am Arbeitsplatz;Kündigungsschutz;;b;Gilt für Personen unter 18 Jahren.;leicht;Zusatz
ALLE-WISO-225;ALLE;WISO;Kalkulation;SC;Was ist der Nettoverkaufspreis?;Preis mit MwSt.;Preis ohne Mehrwertsteuer;Einkaufspreis;;b;Relevant für den zwischenbetrieblichen Handel.;leicht;Zusatz
ALLE-WISO-226;ALLE;WISO;Recht;SC;Was ist ein Sachmangel?;Falscher Preis;Abweichung der Ist-Beschaffenheit von der Soll-Beschaffenheit;Späte Lieferung;;b;Z. B. defektes Display oder falsche Farbe.;leicht;Zusatz
ALLE-WISO-227;ALLE;WISO;Wirtschaft;SC;Was ist ein Oligopol?;Nur ein Anbieter;Marktform mit wenigen Anbietern und vielen Nachfrägern;Viele Anbieter;;b;Beispiel: Mobilfunkmarkt in Deutschland.;leicht;Zusatz
ALLE-WISO-228;ALLE;WISO;Organisation;SC;Was ist eine Instanz?;Ein Server;Stelle mit Leitungsbefugnis in einer Organisation;Ein Praktikant;;b;Ein Vorgesetzter.;mittel;Zusatz
ALLE-WISO-229;ALLE;WISO;Arbeitsrecht;SC;Wann ist eine fristlose Kündigung möglich?;Immer;Nur bei Vorliegen eines wichtigen Grundes;Nach 3 Jahren;;b;Z. B. Diebstahl oder schwere Beleidigung.;leicht;Zusatz
ALLE-WISO-230;ALLE;WISO;Recht;SC;Was ist die volle Geschäftsfähigkeit?;Ab 7 Jahren;Fähigkeit, Rechtsgeschäfte uneingeschränkt wirksam abzuschließen;Nur für Firmen;;b;Tritt in Deutschland mit Vollendung des 18. Lebensjahres ein.;leicht;Zusatz
ALLE-WISO-231;ALLE;WISO;Wirtschaft;SC;Was ist die Eigenkapitalrentabilität?;Umsatz;Verhältnis von Gewinn zu eingesetztem Eigenkapital;Kreditlimit;;b;Zeigt, wie lohnend die Investition für die Inhaber ist.;schwer;Zusatz
ALLE-WISO-232;ALLE;WISO;Recht;SC;Was ist ein Mahnbescheid?;Ein Werbebrief;Gerichtliche Aufforderung zur Zahlung einer Geldforderung;Kündigung;;b;Teil des gerichtlichen Mahnverfahrens.;mittel;Zusatz
ALLE-WISO-233;ALLE;WISO;Recht;SC;Was ist eine Prokura?;Ein Werbevertrag;Umfassende geschäftliche Vertretungsmacht;Ein Kredit;;b;Darf fast alle Arten von Rechtsgeschäften tätigen.;schwer;Zusatz
ALLE-WISO-234;ALLE;WISO;Versicherung;SC;Wer trägt die Beiträge zur Unfallversicherung?;Arbeitnehmer;Allein der Arbeitgeber;Beide hälftig;;b;Besonderheit unter den Sozialversicherungen.;leicht;Zusatz
ALLE-WISO-235;ALLE;WISO;Finanzen;SC;Was ist die Gewinn- und Verlustrechnung (GuV)?;Kundenliste;Gegenüberstellung von Erträgen und Aufwendungen;Gehaltstabelle;;b;Teil des Jahresabschlusses.;mittel;Zusatz
ALLE-WISO-236;ALLE;WISO;Personal;SC;Was ist die Gleitzeit?;Feste Arbeitszeit;Flexibles Modell mit Kernarbeitszeit und Wahlzeit;Urlaubsregelung;;b;Erhöht die Zeitsouveränität der Mitarbeiter.;leicht;Zusatz
ALLE-WISO-237;ALLE;WISO;Verträge;SC;Was ist ein Sachdarlehen?;Geld leihen;Überlassung von vertretbaren Sachen (z. B. Mehl, Heizöl) gegen Rückgabe;Mietvertrag;;b;Man gibt nicht dieselbe Sache zurück, sondern eine gleicher Art.;schwer;Zusatz
ALLE-WISO-238;ALLE;WISO;Recht;SC;Was ist das Betriebsverfassungsgesetz (BetrVG)?;Regelt Steuern;Regelt die Zusammenarbeit von Arbeitgeber und Betriebsrat;Kündigungsgesetz;;b;Grundlage für die Mitbestimmung der Arbeitnehmer.;mittel;Zusatz
ALLE-WISO-239;ALLE;WISO;Kalkulation;SC;Was sind Gemeinkosten?;Direkte Kosten;Kosten, die nicht direkt einem Produkt zugeordnet werden können;Personalkosten;;b;Z. B. Miete, Strom für das Büro, Verwaltung.;mittel;Zusatz
ALLE-WISO-240;ALLE;WISO;Marketing;SC;Was ist die Marktnische?;Großer Markt;Teilmarkt mit speziellen Bedürfnissen, der kaum bedient wird;Ein Werbeplakat;;b;Ideal für spezialisierte IT-Dienstleister.;leicht;Zusatz
ALLE-WISO-241;ALLE;WISO;Sozialversicherung;SC;Wer ist der Träger der Rentenversicherung?;Krankenkasse;Deutsche Rentenversicherung;Finanzamt;;b;Finanziert durch Beiträge und Bundeszuschüsse.;leicht;Zusatz
ALLE-WISO-242;ALLE;WISO;Kosten;SC;Was ist die Gewinnschwelle (Break-even-Point)?;Maximaler Gewinn;Punkt, an dem Erlöse und Kosten gleich hoch sind;Lohnabrechnung;;b;Ab diesem Punkt macht das Unternehmen Gewinn.;mittel;Zusatz
ALLE-WISO-243;ALLE;WISO;Arbeitsrecht;SC;Wann muss ein Arbeitszeugnis ausgestellt werden?;Nie;Auf Verlangen des Arbeitnehmers bei Beendigung;Nur bei Beförderung;;b;Es gibt einfache und qualifizierte Zeugnisse.;leicht;Zusatz
ALLE-WISO-244;ALLE;WISO;Recht;SC;Was ist ein Handelskauf?;Kauf am Kiosk;Kaufvertrag, bei dem mindestens ein Partner Kaufmann ist;Privatkauf;;b;Es gelten die strengeren Regeln des HGB.;mittel;Zusatz
ALLE-WISO-245;ALLE;WISO;Wirtschaft;SC;Was ist eine Deflation?;Preiserhöhung;Anhaltender Rückgang des allgemeinen Preisniveaus;Geldvermehrung;;b;Gegenteil von Inflation.;leicht;Zusatz
ALLE-WISO-246;ALLE;WISO;Finanzen;SC;Was ist die Abschreibung?;Gewinnsteigerung;Wertminderung von Anlagevermögen über die Zeit;Kreditaufnahme;;b;Steuerlich als Aufwand absetzbar (AfA).;mittel;Zusatz
ALLE-WISO-247;ALLE;WISO;Kalkulation;SC;Was ist der Barverkaufspreis?;Einkaufspreis;Preis abzüglich Rabatt und Skonto;Preis inklusive MwSt.;;b;Basis für die Berechnung des Bruttoverkaufspreises.;mittel;Zusatz
ALLE-WISO-248;ALLE;WISO;Recht;SC;Was ist das Urheberrecht?;Eigentum an Häusern;Schutz des geistigen Eigentums an persönlichen Schöpfungen;Verkehrsregel;;b;Wichtig in der IT für Software und digitale Inhalte.;leicht;Zusatz
